1.44306	125.189
1.44435	125.189
1.44564	125.189
1.44693	125.189
1.44822	125.189
1.44951	125.189
1.4508	125.189
1.45209	125.189
1.45337	125.189
1.45466	125.189
1.45595	125.189
1.45724	125.189
1.45853	125.189
1.45982	125.189
1.46111	125.189
1.4624	125.189
1.46369	125.189
1.46498	125.189
1.46627	125.189
1.46756	125.189
1.46885	125.189
1.47014	125.189
1.47143	125.189
1.47272	125.189
1.47401	125.189
1.4753	125.189
1.47659	125.189
1.47788	125.189
1.47917	125.189
1.48046	125.189
1.48175	125.189
1.48304	125.189
1.48433	125.185
1.48561	125.185
1.4869	125.185
1.48819	125.185
1.48948	125.185
1.49077	125.185
1.49206	125.185
1.49335	125.185
1.49464	125.185
1.49593	125.185
1.49722	125.185
1.49851	125.185
1.4998	125.185
1.50109	125.185
